pattern,is_st_label,industry_resonance_bin,market_resonance_bin,event_count,unique_symbol_count,unique_event_date_count,d1_observed_count,d1_missing_count,d1_close_mean,d1_close_median,d1_close_positive_probability,d1_close_ge_1pct_probability,d1_close_ge_3pct_probability,d1_high_mean,d1_high_positive_probability,d1_open_mean,d1_open_positive_probability,d2_observed_count,d2_missing_count,d2_close_mean,d2_close_median,d2_close_positive_probability,d2_close_ge_1pct_probability,d2_close_ge_3pct_probability,d2_high_mean,d2_high_positive_probability,d2_open_mean,d2_open_positive_probability,d3_observed_count,d3_missing_count,d3_close_mean,d3_close_median,d3_close_positive_probability,d3_close_ge_1pct_probability,d3_close_ge_3pct_probability,d3_high_mean,d3_high_positive_probability,d3_open_mean,d3_open_positive_probability,d5_observed_count,d5_missing_count,d5_close_mean,d5_close_median,d5_close_positive_probability,d5_close_ge_1pct_probability,d5_close_ge_3pct_probability,d5_high_mean,d5_high_positive_probability,d5_open_mean,d5_open_positive_probability,success_to_3board_observed_count,success_to_3board_count,success_to_3board_rate,industry_joined_count,industry_join_rate
A,ordinary,0,51+,367,321,269,366,1,0.012180328949339979,0.006037866844092132,0.5300546448087432,0.4726775956284153,0.3989071038251366,0.06782054665032977,0.8934426229508197,0.017994298375692334,0.6256830601092896,366,1,0.009540242626544957,-0.009497429267266044,0.4562841530054645,0.4344262295081967,0.3469945355191257,0.05532334351418918,0.639344262295082,0.008198434400026856,0.41530054644808745,366,1,0.004575548024098171,-0.025826952924410118,0.41530054644808745,0.3989071038251366,0.33060109289617484,0.04753044383726126,0.5765027322404371,0.0016123800323887454,0.3743169398907104,367,0,-0.004549196766329224,-0.04219409282700426,0.36239782016348776,0.3460490463215259,0.31607629427792916,0.02872983697514287,0.4768392370572207,-0.011395869430585655,0.33787465940054495,366,106,0.2896174863387978,367,1.0
A,ordinary,0,6-20,58,55,44,58,0,0.02688830913711943,0.04452814396317217,0.6379310344827587,0.5862068965517241,0.5517241379310345,0.07482232732770563,0.9482758620689655,0.024210766187904145,0.6551724137931034,58,0,0.022946360943488925,-0.009995538965969997,0.4482758620689655,0.43103448275862066,0.39655172413793105,0.06255484193862079,0.6379310344827587,0.01981616170178341,0.5,58,0,0.02966308770983437,-0.0010484200027202628,0.5,0.43103448275862066,0.39655172413793105,0.07004671024960601,0.5862068965517241,0.014429168456424663,0.41379310344827586,58,0,0.014554452987080134,-0.019491188790986602,0.39655172413793105,0.3448275862068966,0.3103448275862069,0.04970536759458652,0.5344827586206896,0.009155075125342435,0.39655172413793105,58,22,0.3793103448275862,58,1.0
A,ordinary,1,21-50,314,288,253,314,0,0.010032756020048514,0.0013149625332367076,0.5031847133757962,0.4681528662420382,0.39171974522292996,0.06309127205507295,0.856687898089172,0.011045411404984443,0.5573248407643312,314,0,0.003509140463656307,-0.009535377643289933,0.46178343949044587,0.4012738853503185,0.321656050955414,0.051520331874296436,0.6369426751592356,0.003087696963699622,0.40764331210191085,314,0,-0.005114006551130232,-0.029413097843075997,0.4140127388535032,0.3853503184713376,0.28343949044585987,0.03800276150464167,0.5509554140127388,-0.010610445144028095,0.3662420382165605,314,0,-0.012765221113006988,-0.041483309406970204,0.35987261146496813,0.34076433121019106,0.2802547770700637,0.020458080193615235,0.46496815286624205,-0.015797296868537102,0.34076433121019106,314,92,0.2929936305732484,314,1.0
A,ordinary,1,51+,310,285,226,309,1,0.011063678851638708,0.0036363636363636598,0.5145631067961165,0.4692556634304207,0.39805825242718446,0.0642549783015568,0.86084142394822,0.01990878648062367,0.5857605177993528,308,2,0.00906213352253697,-0.008591445427728495,0.43506493506493504,0.39285714285714285,0.33116883116883117,0.052053134804722005,0.6396103896103896,0.008458417892521771,0.44155844155844154,308,2,0.004546136129877579,-0.024121332449592248,0.4155844155844156,0.38311688311688313,0.3181818181818182,0.04499282381678323,0.5422077922077922,0.0023082441947617238,0.38961038961038963,308,2,-0.0012858440314722224,-0.042242941032590964,0.3409090909090909,0.32142857142857145,0.2792207792207792,0.03324813579267,0.4448051948051948,-0.005960956040226548,0.3538961038961039,309,92,0.2977346278317152,310,1.0
A,ordinary,1,6-20,21,20,20,21,0,0.038101791710522186,0.0640683395621997,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.07815379951528735,0.9523809523809523,0.03045200442548825,0.7142857142857143,21,0,0.048428705354328215,0.02254428341384873,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.09002965108193386,0.7619047619047619,0.04716890098599822,0.5238095238095238,21,0,0.031120592396275615,0.0,0.47619047619047616,0.42857142857142855,0.3333333333333333,0.08237952557220467,0.5714285714285714,0.04884632827267327,0.47619047619047616,21,0,0.057023562568987406,-0.024691358024691246,0.47619047619047616,0.47619047619047616,0.38095238095238093,0.08241198575626946,0.47619047619047616,0.03933582257611188,0.38095238095238093,21,9,0.42857142857142855,21,1.0
A,ordinary,2,21-50,184,177,157,184,0,0.008140123187767257,-0.006447583122754341,0.4891304347826087,0.45108695652173914,0.3858695652173913,0.06806078844403676,0.8641304347826086,0.021436771316246023,0.6304347826086957,184,0,-0.00026814695829743227,-0.015378460456686283,0.3967391304347826,0.3695652173913043,0.28804347826086957,0.04467717735890868,0.6032608695652174,-0.0011580810051105362,0.3695652173913043,184,0,-0.0034514676589512024,-0.040128210750189075,0.391304347826087,0.375,0.32065217391304346,0.0371477604680736,0.5271739130434783,-0.009628119013130957,0.31521739130434784,183,1,-0.002890045715002405,-0.05105105105105101,0.3333333333333333,0.3114754098360656,0.273224043715847,0.02864468330277097,0.41530054644808745,-0.007625444028131879,0.3114754098360656,184,52,0.2826086956521739,184,1.0
A,ordinary,2,51+,263,246,197,261,2,0.0043872457336085885,-0.008193186718413181,0.4444444444444444,0.41762452107279696,0.36398467432950193,0.060700494301248915,0.8122605363984674,0.015224958437973595,0.5747126436781609,261,2,0.004807634042379749,-0.010209869540555805,0.421455938697318,0.3793103448275862,0.3103448275862069,0.05157186662397713,0.6360153256704981,-0.0016116284020549353,0.36398467432950193,262,1,-0.003991821631499709,-0.02874480557008008,0.37786259541984735,0.366412213740458,0.30916030534351147,0.04092912465135069,0.5305343511450382,-0.0054217746959772,0.3435114503816794,262,1,-0.010650268986795918,-0.03984438811705027,0.37786259541984735,0.33587786259541985,0.26717557251908397,0.025443094623537596,0.4847328244274809,-0.01611130521392759,0.3244274809160305,261,77,0.2950191570881226,263,1.0
A,ordinary,2,6-20,10,10,9,10,0,0.05496190748204086,0.059665425838008934,0.9,0.8,0.7,0.09027531620650413,1.0,0.014822287934032818,0.6,10,0,0.029915111809089002,0.028767853767853735,0.6,0.6,0.5,0.0931052235556687,0.8,0.04944306376925498,0.8,10,0,0.001045301641882279,0.002221216283716354,0.5,0.5,0.3,0.05122167095192851,0.6,-0.0006149089209340319,0.5,10,0,0.01941661982919064,-0.019903086862885833,0.4,0.3,0.2,0.05264966588012602,0.7,0.016060061122549697,0.4,10,3,0.3,10,1.0
A,ordinary,3+,21-50,361,328,254,360,1,0.009242622128335105,0.0006459948320413078,0.5,0.4527777777777778,0.3861111111111111,0.0627317511600769,0.8722222222222222,0.015586971681952057,0.575,361,0,0.009674275427170566,-0.010030864197530964,0.43490304709141275,0.40166204986149584,0.3268698060941828,0.05567974037857775,0.6481994459833795,0.004153170774547336,0.41274238227146814,361,0,0.006713400853749019,-0.022389335156383416,0.42382271468144045,0.407202216066482,0.3462603878116344,0.04733783993877266,0.5346260387811634,0.00015896451989236567,0.3739612188365651,361,0,0.002900551708953101,-0.030918727915194344,0.39058171745152354,0.3628808864265928,0.30193905817174516,0.03937503290906004,0.4903047091412742,-0.0011411362307697473,0.38227146814404434,360,97,0.26944444444444443,355,0.9833795013850416
A,ordinary,3+,51+,1071,877,428,1070,1,0.009396073294241919,-0.00020072260136494435,0.497196261682243,0.4514018691588785,0.3822429906542056,0.06522097504096154,0.8644859813084113,0.022819783453558628,0.6205607476635514,1070,1,0.00322346870799902,-0.012855784788370628,0.4046728971962617,0.36261682242990656,0.31121495327102805,0.05147480195243615,0.6289719626168224,0.006807062912365009,0.4093457943925234,1070,1,-0.005491093480378359,-0.03465685663956164,0.3878504672897196,0.3616822429906542,0.3074766355140187,0.037290240621922,0.508411214953271,-0.004702560175019106,0.3448598130841122,1069,2,-0.00915773203684232,-0.04425144747725396,0.3507951356407858,0.3255378858746492,0.27502338634237605,0.026979212611122384,0.4462114125350795,-0.010486511828597288,0.33489242282507015,1070,285,0.26635514018691586,1058,0.9878618113912232
A,ordinary,3+,6-20,15,14,14,15,0,0.018354631196611272,0.019920318725099806,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.054855338987862615,0.8666666666666667,0.007733381481736234,0.6666666666666666,15,0,0.02038322320518595,0.010844306738962084,0.6,0.5333333333333333,0.4,0.06133487213697544,0.8,0.009642115945752032,0.4666666666666667,15,0,-0.0002042244649817837,-0.024489795918367196,0.4,0.3333333333333333,0.2,0.03931767843115034,0.7333333333333333,0.0025147233366089,0.4,15,0,-0.0011081762522562322,-0.03365878725590965,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.02582287880931695,0.6,-0.016535980839851853,0.4,15,3,0.2,15,1.0
B,ST,0,1-5,5,5,5,5,0,0.006388775256915902,-0.006134969325153228,0.4,0.4,0.4,0.023813845452269278,0.8,-0.009562488019736803,0.2,4,1,-0.005631829266649652,-5.894558143981765e-06,0.5,0.25,0.25,0.03135820724592761,0.75,0.007415775184920592,0.5,5,0,-0.024473021335800114,-0.05434782608695654,0.2,0.2,0.2,0.010081378585575517,0.4,-0.02397838473277829,0.4,5,0,-0.02324804226277304,-0.012422360248447228,0.2,0.2,0.2,0.0045099310854343376,0.4,-0.017524516195745354,0.4,0,0,,5,1.0
B,ST,0,21-50,7,7,7,7,0,-0.005906004581789438,-0.008695652173913104,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.019303987119273502,0.7142857142857143,-0.0021937364421836486,0.42857142857142855,7,0,-0.006941606504056016,-0.009146341463414531,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.008965875526125726,0.7142857142857143,-0.009860539943240241,0.42857142857142855,6,1,0.018107893553644932,-0.004046572219508104,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03404143615173174,0.6666666666666666,0.013463345238947192,0.3333333333333333,6,1,0.03408402673748945,-0.0018726591760299116,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.051907992053025986,0.6666666666666666,0.02915705310189574,0.6666666666666666,0,0,,7,1.0
B,ST,0,6-20,26,25,26,25,1,-0.005065680356095226,-0.007861635220125951,0.48,0.44,0.2,0.02652044217632651,0.8,-0.0008672565730493797,0.36,26,0,-0.01042974247971238,-0.01790660489008633,0.2692307692307692,0.2692307692307692,0.19230769230769232,0.012917898130338957,0.5384615384615384,-0.011410844277300457,0.3076923076923077,26,0,-0.022513532023235475,-0.029597523219814292,0.2692307692307692,0.2692307692307692,0.23076923076923078,0.010771426589930688,0.5,-0.01573302859431301,0.34615384615384615,25,1,-0.030555028550743782,-0.037878787878787845,0.32,0.28,0.24,-0.007127926727972494,0.48,-0.0334775895742498,0.4,0,0,,26,1.0
B,ST,1,21-50,4,4,4,4,0,-0.021048201459623134,-0.024904018719189458,0.25,0.25,0.0,0.010699910507140392,0.5,0.0007183816637189033,0.25,4,0,-0.03295767887721582,-0.03395559136896764,0.0,0.0,0.0,0.005646662168492744,0.5,-0.023223776189647022,0.25,4,0,-0.050751255168876463,-0.059069746620109276,0.25,0.25,0.0,-0.015389839216720491,0.25,-0.036580867283012936,0.0,3,1,-0.03883095161166842,-0.04347826086956519,0.3333333333333333,0.3333333333333333,0.0,-0.02066537686479523,0.3333333333333333,-0.0505163749041407,0.0,0,0,,4,1.0
B,ST,1,6-20,8,8,8,8,0,-0.006542728882557539,-0.013846153846153841,0.375,0.25,0.125,0.024878371252600825,0.875,-0.0009026313369413508,0.5,8,0,0.003045713077656817,0.027735108380269602,0.625,0.625,0.5,0.02620563377358362,0.625,-0.005787377449602699,0.375,7,1,-0.021400807733595713,-0.0017452006980803736,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.016922715991976162,0.5714285714285714,-0.010285928385901113,0.5714285714285714,7,1,0.007438741891578845,0.00540540540540535,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.025528812048292018,0.7142857142857143,-0.017693206680823685,0.5714285714285714,0,0,,8,1.0
B,ST,2,21-50,2,2,2,2,0,-0.0015792535948798703,-0.0015792535948798703,0.5,0.5,0.0,0.028310198653478502,1.0,-0.00944227412517662,0.5,2,0,0.011329066578006863,0.011329066578006863,0.5,0.5,0.0,0.026423406200648425,1.0,0.009433962264150941,0.5,2,0,0.06228908652647336,0.06228908652647336,1.0,1.0,1.0,0.06228908652647336,1.0,0.0396475770925111,0.5,2,0,0.16641176959521242,0.16641176959521242,1.0,1.0,1.0,0.16641176959521242,1.0,0.13433629789709922,1.0,0,0,,2,1.0
B,ST,2,6-20,3,3,3,3,0,0.00985727913775932,0.02708803611738153,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.04401960258529214,1.0,0.013656884875846523,0.3333333333333333,3,0,0.03559066967644853,0.006772009029345494,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.045372460496614066,0.6666666666666666,0.02420160337511601,0.6666666666666666,3,0,0.07214446952595936,0.05643340857787815,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07934389357203571,1.0,0.05205596373960508,0.6666666666666666,3,0,0.09125788401939132,0.079913606911447,1.0,1.0,1.0,0.12039109286606964,1.0,0.08960096013989312,1.0,0,0,,3,1.0
B,ST,3+,21-50,4,4,3,4,0,-0.0037124881241754337,-0.006918146346370779,0.5,0.5,0.5,0.03362269933031553,1.0,0.008009114211680102,0.5,4,0,-0.020988599986890122,-0.008142613507614804,0.0,0.0,0.0,0.01846196002531414,0.5,-0.009479866903611744,0.5,4,0,-0.04087424047578317,-0.05009600591539548,0.0,0.0,0.0,-0.0006512732288192213,0.5,-0.03728598804026362,0.25,4,0,-0.05314865494462531,-0.06279442807904684,0.25,0.25,0.0,-0.04239191414751059,0.25,-0.07062900829768329,0.25,0,0,,4,1.0
B,ST,3+,6-20,1,1,1,1,0,-0.04963805584281289,-0.04963805584281289,0.0,0.0,0.0,-0.0020682523267838704,0.0,-0.015511892450879028,0.0,1,0,-0.09307135470527406,-0.09307135470527406,0.0,0.0,0.0,-0.033092037228541926,0.0,-0.08996897621509814,0.0,1,0,-0.06721820062047579,-0.06721820062047579,0.0,0.0,0.0,-0.06411582213029987,0.0,-0.08376421923474664,0.0,1,0,-0.08169596690796266,-0.08169596690796266,0.0,0.0,0.0,-0.0765253360910031,0.0,-0.0796277145811789,0.0,0,0,,1,1.0
B,ordinary,0,21-50,71,68,65,71,0,-0.017892487288485345,-0.037142857142857144,0.38028169014084506,0.352112676056338,0.2535211267605634,0.021621522482155556,0.6056338028169014,-0.031139174734895612,0.18309859154929578,71,0,-0.028512563761483523,-0.04743303571428581,0.323943661971831,0.29577464788732394,0.2535211267605634,0.012261192417850389,0.43661971830985913,-0.02927337694373239,0.3380281690140845,71,0,-0.0311924821603525,-0.05279999999999996,0.30985915492957744,0.29577464788732394,0.22535211267605634,0.009867589021060559,0.4225352112676056,-0.03259259875684087,0.3380281690140845,71,0,-0.04425906485174194,-0.07087053571428592,0.28169014084507044,0.2535211267605634,0.2112676056338028,-0.009990347825248545,0.39436619718309857,-0.04681696450425106,0.29577464788732394,0,0,,71,1.0
B,ordinary,0,51+,55,55,48,55,0,-0.0011216418106502787,-0.005235602094240788,0.45454545454545453,0.41818181818181815,0.3090909090909091,0.039061389600530155,0.6545454545454545,-0.014690189361313388,0.23636363636363636,55,0,-0.013434027599809545,-0.03498190591073569,0.2909090909090909,0.2909090909090909,0.2545454545454545,0.028855500498783337,0.5272727272727272,-0.009755242828321818,0.32727272727272727,55,0,-0.01897051441924223,-0.04134165366614673,0.34545454545454546,0.3090909090909091,0.3090909090909091,0.021274243264150245,0.45454545454545453,-0.02521150149193634,0.3090909090909091,55,0,-0.026854408440445794,-0.051784464660601714,0.3090909090909091,0.3090909090909091,0.3090909090909091,0.008916074619479306,0.41818181818181815,-0.03288429700162119,0.36363636363636365,0,0,,55,1.0
B,ordinary,0,6-20,15,15,11,15,0,-0.016234533522011683,-0.037623762376237546,0.26666666666666666,0.26666666666666666,0.2,0.02624240327865929,0.6,-0.01486342109369457,0.26666666666666666,15,0,-0.0070849054154886884,-0.017029702970297045,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.023766507592779155,0.5333333333333333,-0.012299152335411486,0.26666666666666666,15,0,0.017367110388720217,-0.0027548209366390353,0.4666666666666667,0.4,0.3333333333333333,0.03534773601820443,0.5333333333333333,-0.009087167866836002,0.3333333333333333,15,0,0.058251055859451895,-0.0375414902140323,0.4666666666666667,0.4666666666666667,0.4,0.09067482868902424,0.4666666666666667,0.05556774402724552,0.3333333333333333,0,0,,15,1.0
B,ordinary,1,21-50,50,50,44,50,0,-0.017514245869096185,-0.04176332075488748,0.36,0.3,0.28,0.02892061203234597,0.54,-0.0228555822074904,0.22,50,0,-0.026506711978455697,-0.04657561759389439,0.32,0.26,0.24,0.012496015743052256,0.44,-0.026107541354280527,0.26,50,0,-0.027467611990071174,-0.03526029526029528,0.3,0.28,0.28,0.006426793539469635,0.36,-0.03755359733243923,0.32,50,0,-0.05220743395825009,-0.05433822052621007,0.26,0.22,0.18,-0.0199124374573402,0.34,-0.05736780208511074,0.18,0,0,,50,1.0
B,ordinary,1,51+,36,36,32,36,0,-0.002976530787687812,0.0037678975131876236,0.5,0.4722222222222222,0.3888888888888889,0.035031826238817704,0.6388888888888888,-0.016825132951396118,0.19444444444444445,36,0,0.005526275517740554,-0.00809085408616489,0.4444444444444444,0.4166666666666667,0.3888888888888889,0.03490846441804437,0.5555555555555556,-0.0038837638998745084,0.4722222222222222,36,0,-0.003804654524901579,-0.010281783563440394,0.4444444444444444,0.4166666666666667,0.3888888888888889,0.04589314064895141,0.5555555555555556,0.010279647112247789,0.4166666666666667,36,0,-0.02079941603030974,-0.014834020298719164,0.4444444444444444,0.3888888888888889,0.3055555555555556,0.008895697172296713,0.5277777777777778,-0.029819738478984177,0.4444444444444444,0,0,,36,1.0
