date,selected_count,gross_return,turnover,cost,net_return,selected_codes
2023-05-08,30,-0.017471169081059994,0.7,0.0008399999999999998,-0.018311169081059994,"000001.SZ,000004.SZ,000009.SZ,000015.SZ,000018.SZ,000042.SZ,000048.SZ,000051.SZ,000054.SZ,000059.SZ,000063.SZ,000067.SZ,000068.SZ,000081.SZ,000083.SZ,000087.SZ,600009.SH,600019.SH,600031.SH,600036.SH,600039.SH,600044.SH,600053.SH,600058.SH,600066.SH,600067.SH,600081.SH,600084.SH,600086.SH,600089.SH"
2023-05-09,30,0.007994238717790137,0.6666666666666667,0.0008,0.007194238717790137,"000001.SZ,000003.SZ,000012.SZ,000015.SZ,000018.SZ,000021.SZ,000042.SZ,000058.SZ,000067.SZ,000075.SZ,000080.SZ,000082.SZ,000085.SZ,600001.SH,600009.SH,600012.SH,600016.SH,600020.SH,600021.SH,600030.SH,600036.SH,600043.SH,600052.SH,600056.SH,600070.SH,600081.SH,600082.SH,600084.SH,600085.SH,600086.SH"
2023-05-10,30,0.0014333083997940977,0.6,0.0007199999999999999,0.0007133083997940977,"000020.SZ,000021.SZ,000028.SZ,000039.SZ,000042.SZ,000051.SZ,000053.SZ,000057.SZ,000061.SZ,000066.SZ,000067.SZ,000069.SZ,000073.SZ,000080.SZ,000085.SZ,600009.SH,600012.SH,600017.SH,600030.SH,600037.SH,600038.SH,600039.SH,600045.SH,600053.SH,600065.SH,600070.SH,600073.SH,600084.SH,600085.SH,600086.SH"
2023-05-11,30,0.0017841493879388382,0.8666666666666667,0.0010400000000000001,0.0007441493879388381,"000007.SZ,000014.SZ,000018.SZ,000022.SZ,000024.SZ,000025.SZ,000032.SZ,000038.SZ,000048.SZ,000063.SZ,000064.SZ,000077.SZ,000080.SZ,000086.SZ,000087.SZ,600001.SH,600005.SH,600007.SH,600015.SH,600019.SH,600021.SH,600031.SH,600052.SH,600064.SH,600065.SH,600066.SH,600069.SH,600082.SH,600084.SH,600085.SH"
2023-05-12,30,-0.011656081529806092,0.7666666666666666,0.0009199999999999999,-0.012576081529806092,"000006.SZ,000008.SZ,000012.SZ,000015.SZ,000020.SZ,000032.SZ,000050.SZ,000054.SZ,000060.SZ,000062.SZ,000066.SZ,000075.SZ,000077.SZ,000083.SZ,000088.SZ,600001.SH,600012.SH,600015.SH,600021.SH,600029.SH,600031.SH,600032.SH,600037.SH,600056.SH,600060.SH,600069.SH,600070.SH,600071.SH,600077.SH,600089.SH"
2023-05-15,30,0.008489401178155746,0.7333333333333334,0.00088,0.007609401178155746,"000008.SZ,000012.SZ,000015.SZ,000017.SZ,000021.SZ,000032.SZ,000040.SZ,000048.SZ,000049.SZ,000051.SZ,000052.SZ,000053.SZ,000058.SZ,000066.SZ,000070.SZ,000078.SZ,000083.SZ,000084.SZ,000085.SZ,600006.SH,600010.SH,600016.SH,600019.SH,600021.SH,600029.SH,600038.SH,600065.SH,600073.SH,600082.SH,600087.SH"
2023-05-16,30,0.004158745402690996,0.6666666666666667,0.0008,0.0033587454026909962,"000003.SZ,000007.SZ,000008.SZ,000014.SZ,000015.SZ,000028.SZ,000029.SZ,000039.SZ,000042.SZ,000044.SZ,000048.SZ,000049.SZ,000052.SZ,000061.SZ,000062.SZ,000069.SZ,000077.SZ,000078.SZ,000085.SZ,000086.SZ,600001.SH,600029.SH,600030.SH,600038.SH,600043.SH,600045.SH,600046.SH,600070.SH,600071.SH,600087.SH"
2023-05-17,30,0.007464755982352733,0.6,0.0007199999999999999,0.006744755982352733,"000003.SZ,000015.SZ,000018.SZ,000024.SZ,000028.SZ,000037.SZ,000039.SZ,000046.SZ,000048.SZ,000049.SZ,000058.SZ,000060.SZ,000062.SZ,000066.SZ,000077.SZ,600003.SH,600010.SH,600016.SH,600019.SH,600032.SH,600036.SH,600038.SH,600039.SH,600043.SH,600045.SH,600058.SH,600070.SH,600082.SH,600083.SH,600085.SH"
2023-05-18,30,-0.01160936866202525,0.7,0.0008399999999999998,-0.012449368662025251,"000012.SZ,000020.SZ,000034.SZ,000038.SZ,000039.SZ,000044.SZ,000046.SZ,000048.SZ,000051.SZ,000056.SZ,000061.SZ,000073.SZ,000075.SZ,000077.SZ,000083.SZ,000085.SZ,600006.SH,600009.SH,600010.SH,600017.SH,600019.SH,600021.SH,600023.SH,600030.SH,600035.SH,600037.SH,600045.SH,600064.SH,600082.SH,600085.SH"
2023-05-19,30,-0.011809459648962595,0.7,0.0008399999999999998,-0.012649459648962596,"000005.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000010.SZ,000015.SZ,000028.SZ,000029.SZ,000039.SZ,000042.SZ,000046.SZ,000048.SZ,000051.SZ,000056.SZ,000065.SZ,000073.SZ,000076.SZ,000080.SZ,600000.SH,600005.SH,600013.SH,600019.SH,600021.SH,600038.SH,600039.SH,600045.SH,600046.SH,600076.SH,600086.SH"
2023-05-22,30,0.003115253102309046,0.6,0.0007199999999999999,0.0023952531023090457,"000010.SZ,000015.SZ,000018.SZ,000028.SZ,000029.SZ,000034.SZ,000039.SZ,000056.SZ,000073.SZ,000083.SZ,600013.SH,600016.SH,600017.SH,600019.SH,600023.SH,600030.SH,600035.SH,600037.SH,600038.SH,600043.SH,600047.SH,600054.SH,600055.SH,600058.SH,600064.SH,600065.SH,600066.SH,600069.SH,600076.SH,600086.SH"
2023-05-23,30,0.007377988715643184,0.5666666666666667,0.0006799999999999999,0.006697988715643184,"000004.SZ,000014.SZ,000015.SZ,000021.SZ,000029.SZ,000039.SZ,000042.SZ,000048.SZ,000056.SZ,000065.SZ,000068.SZ,000073.SZ,000082.SZ,000083.SZ,600005.SH,600007.SH,600015.SH,600016.SH,600017.SH,600019.SH,600030.SH,600031.SH,600037.SH,600038.SH,600039.SH,600045.SH,600052.SH,600065.SH,600082.SH,600085.SH"
2023-05-24,30,0.021260113539590387,0.5333333333333333,0.00064,0.020620113539590385,"000001.SZ,000004.SZ,000015.SZ,000021.SZ,000024.SZ,000028.SZ,000029.SZ,000032.SZ,000034.SZ,000039.SZ,000050.SZ,000051.SZ,000069.SZ,000078.SZ,600007.SH,600016.SH,600019.SH,600020.SH,600021.SH,600022.SH,600030.SH,600034.SH,600035.SH,600038.SH,600039.SH,600045.SH,600056.SH,600058.SH,600065.SH,600082.SH"
2023-05-25,30,0.011891210546626618,0.5333333333333333,0.00064,0.011251210546626618,"000001.SZ,000008.SZ,000019.SZ,000021.SZ,000022.SZ,000028.SZ,000029.SZ,000039.SZ,000043.SZ,000051.SZ,000065.SZ,000066.SZ,000069.SZ,000073.SZ,000087.SZ,600005.SH,600007.SH,600009.SH,600020.SH,600032.SH,600035.SH,600039.SH,600045.SH,600048.SH,600058.SH,600061.SH,600065.SH,600069.SH,600085.SH,600086.SH"
2023-05-26,30,0.022127473757938856,0.7,0.0008399999999999998,0.021287473757938855,"000007.SZ,000010.SZ,000014.SZ,000015.SZ,000018.SZ,000028.SZ,000029.SZ,000032.SZ,000033.SZ,000046.SZ,000059.SZ,000065.SZ,000068.SZ,000077.SZ,600007.SH,600015.SH,600016.SH,600020.SH,600025.SH,600034.SH,600035.SH,600038.SH,600054.SH,600061.SH,600062.SH,600065.SH,600066.SH,600070.SH,600081.SH,600086.SH"
2023-05-29,30,0.006075261019889463,0.7,0.0008399999999999998,0.005235261019889463,"000001.SZ,000008.SZ,000024.SZ,000029.SZ,000036.SZ,000039.SZ,000042.SZ,000051.SZ,000063.SZ,000065.SZ,000066.SZ,000068.SZ,000069.SZ,000083.SZ,600003.SH,600005.SH,600009.SH,600016.SH,600019.SH,600021.SH,600022.SH,600025.SH,600034.SH,600045.SH,600058.SH,600064.SH,600065.SH,600081.SH,600085.SH,600086.SH"
2023-05-30,30,0.021002979061978524,0.5666666666666667,0.0006799999999999999,0.020322979061978524,"000015.SZ,000028.SZ,000039.SZ,000042.SZ,000044.SZ,000046.SZ,000051.SZ,000052.SZ,000060.SZ,000063.SZ,000064.SZ,000068.SZ,000077.SZ,000080.SZ,000083.SZ,600005.SH,600009.SH,600019.SH,600020.SH,600025.SH,600029.SH,600036.SH,600039.SH,600065.SH,600070.SH,600075.SH,600077.SH,600082.SH,600085.SH,600086.SH"
2023-05-31,30,0.018100380551674417,0.7333333333333334,0.00088,0.01722038055167442,"000001.SZ,000012.SZ,000022.SZ,000032.SZ,000038.SZ,000046.SZ,000051.SZ,000053.SZ,000062.SZ,000068.SZ,000082.SZ,600003.SH,600016.SH,600022.SH,600023.SH,600029.SH,600031.SH,600034.SH,600035.SH,600039.SH,600044.SH,600047.SH,600057.SH,600058.SH,600066.SH,600081.SH,600082.SH,600084.SH,600085.SH,600086.SH"
2023-06-01,30,0.015021721441343694,0.5666666666666667,0.0006799999999999999,0.014341721441343694,"000001.SZ,000012.SZ,000024.SZ,000028.SZ,000029.SZ,000032.SZ,000040.SZ,000048.SZ,000050.SZ,000053.SZ,000077.SZ,000082.SZ,000083.SZ,000088.SZ,600000.SH,600003.SH,600016.SH,600017.SH,600019.SH,600020.SH,600022.SH,600023.SH,600030.SH,600039.SH,600045.SH,600056.SH,600066.SH,600073.SH,600085.SH,600086.SH"
2023-06-02,30,0.00041200270959345086,0.6666666666666667,0.0008,-0.0003879972904065492,"000001.SZ,000008.SZ,000010.SZ,000029.SZ,000034.SZ,000051.SZ,000053.SZ,000056.SZ,000069.SZ,000070.SZ,000075.SZ,000083.SZ,000086.SZ,600002.SH,600018.SH,600019.SH,600023.SH,600030.SH,600032.SH,600034.SH,600035.SH,600038.SH,600045.SH,600054.SH,600058.SH,600060.SH,600066.SH,600081.SH,600084.SH,600085.SH"
2023-06-05,30,0.00592014044298302,0.6,0.0007199999999999999,0.00520014044298302,"000001.SZ,000002.SZ,000007.SZ,000014.SZ,000015.SZ,000025.SZ,000034.SZ,000051.SZ,000056.SZ,000058.SZ,000068.SZ,000069.SZ,000077.SZ,000083.SZ,000086.SZ,000087.SZ,600010.SH,600015.SH,600019.SH,600022.SH,600029.SH,600032.SH,600038.SH,600043.SH,600054.SH,600056.SH,600063.SH,600082.SH,600085.SH,600086.SH"
2023-06-06,30,-0.0012649435643942348,0.7333333333333334,0.00088,-0.0021449435643942348,"000001.SZ,000002.SZ,000012.SZ,000021.SZ,000022.SZ,000023.SZ,000027.SZ,000032.SZ,000039.SZ,000043.SZ,000046.SZ,000051.SZ,000060.SZ,000066.SZ,000068.SZ,000069.SZ,000078.SZ,000086.SZ,600003.SH,600015.SH,600016.SH,600020.SH,600022.SH,600034.SH,600045.SH,600048.SH,600064.SH,600065.SH,600081.SH,600084.SH"
2023-06-07,30,0.025601315001763016,0.8666666666666667,0.0010400000000000001,0.024561315001763017,"000005.SZ,000020.SZ,000022.SZ,000023.SZ,000024.SZ,000040.SZ,000042.SZ,000047.SZ,000048.SZ,000049.SZ,000052.SZ,000054.SZ,000057.SZ,000058.SZ,000073.SZ,000088.SZ,600001.SH,600009.SH,600015.SH,600018.SH,600019.SH,600022.SH,600023.SH,600035.SH,600038.SH,600056.SH,600066.SH,600073.SH,600082.SH,600083.SH"
2023-06-08,30,0.008791055314945739,0.6666666666666667,0.0008,0.007991055314945738,"000024.SZ,000032.SZ,000034.SZ,000044.SZ,000048.SZ,000052.SZ,000058.SZ,000065.SZ,000069.SZ,000072.SZ,000073.SZ,000075.SZ,000086.SZ,000088.SZ,600002.SH,600009.SH,600016.SH,600018.SH,600020.SH,600022.SH,600028.SH,600038.SH,600043.SH,600046.SH,600055.SH,600057.SH,600061.SH,600062.SH,600085.SH,600086.SH"
2023-06-09,30,0.015412641198371076,0.7333333333333334,0.00088,0.014532641198371075,"000006.SZ,000012.SZ,000014.SZ,000030.SZ,000040.SZ,000043.SZ,000048.SZ,000051.SZ,000058.SZ,000065.SZ,000068.SZ,000075.SZ,000086.SZ,600001.SH,600003.SH,600010.SH,600017.SH,600019.SH,600022.SH,600023.SH,600035.SH,600039.SH,600045.SH,600046.SH,600048.SH,600061.SH,600064.SH,600070.SH,600077.SH,600080.SH"
2023-06-12,30,0.0003415741880894663,0.7666666666666666,0.0009199999999999999,-0.0005784258119105336,"000003.SZ,000012.SZ,000019.SZ,000023.SZ,000032.SZ,000039.SZ,000045.SZ,000047.SZ,000050.SZ,000060.SZ,000068.SZ,000069.SZ,000073.SZ,000081.SZ,600009.SH,600013.SH,600015.SH,600019.SH,600022.SH,600023.SH,600032.SH,600035.SH,600036.SH,600038.SH,600039.SH,600054.SH,600058.SH,600081.SH,600082.SH,600086.SH"
2023-06-13,30,0.010268789739034256,0.7333333333333334,0.00088,0.009388789739034255,"000003.SZ,000008.SZ,000023.SZ,000024.SZ,000029.SZ,000037.SZ,000038.SZ,000039.SZ,000046.SZ,000051.SZ,000054.SZ,000059.SZ,000065.SZ,000068.SZ,000071.SZ,000080.SZ,600011.SH,600015.SH,600017.SH,600019.SH,600027.SH,600031.SH,600040.SH,600045.SH,600046.SH,600054.SH,600058.SH,600061.SH,600070.SH,600075.SH"
2023-06-14,30,0.0067727682091648445,0.7666666666666666,0.0009199999999999999,0.005852768209164845,"000001.SZ,000003.SZ,000004.SZ,000009.SZ,000018.SZ,000039.SZ,000046.SZ,000051.SZ,000053.SZ,000058.SZ,000063.SZ,000073.SZ,000077.SZ,600001.SH,600002.SH,600003.SH,600005.SH,600009.SH,600018.SH,600035.SH,600036.SH,600039.SH,600054.SH,600056.SH,600058.SH,600065.SH,600067.SH,600069.SH,600070.SH,600082.SH"
2023-06-15,30,0.007110990423846612,0.6333333333333333,0.0007599999999999999,0.006350990423846611,"000005.SZ,000014.SZ,000023.SZ,000024.SZ,000037.SZ,000039.SZ,000060.SZ,000063.SZ,000068.SZ,000069.SZ,000083.SZ,000085.SZ,600000.SH,600001.SH,600002.SH,600009.SH,600018.SH,600019.SH,600022.SH,600027.SH,600030.SH,600035.SH,600036.SH,600038.SH,600039.SH,600053.SH,600056.SH,600065.SH,600073.SH,600085.SH"
2023-06-16,30,-0.007078155980934782,0.6,0.0007199999999999999,-0.007798155980934782,"000004.SZ,000007.SZ,000024.SZ,000032.SZ,000033.SZ,000034.SZ,000035.SZ,000039.SZ,000045.SZ,000063.SZ,000072.SZ,000085.SZ,600005.SH,600013.SH,600016.SH,600018.SH,600019.SH,600021.SH,600022.SH,600023.SH,600034.SH,600036.SH,600045.SH,600056.SH,600058.SH,600061.SH,600065.SH,600073.SH,600080.SH,600085.SH"
2023-06-19,30,0.0015571047460515963,0.7,0.0008399999999999998,0.0007171047460515965,"000001.SZ,000005.SZ,000010.SZ,000024.SZ,000029.SZ,000037.SZ,000039.SZ,000049.SZ,000050.SZ,000058.SZ,000060.SZ,000071.SZ,000073.SZ,000088.SZ,600000.SH,600001.SH,600005.SH,600013.SH,600015.SH,600019.SH,600033.SH,600058.SH,600065.SH,600067.SH,600073.SH,600077.SH,600082.SH,600084.SH,600085.SH,600086.SH"
2023-06-20,30,-0.0001236262201946577,0.7,0.0008399999999999998,-0.0009636262201946575,"000015.SZ,000021.SZ,000024.SZ,000025.SZ,000029.SZ,000045.SZ,000046.SZ,000051.SZ,000052.SZ,000062.SZ,000069.SZ,000073.SZ,000082.SZ,600002.SH,600006.SH,600015.SH,600019.SH,600022.SH,600028.SH,600032.SH,600035.SH,600038.SH,600039.SH,600053.SH,600057.SH,600058.SH,600065.SH,600073.SH,600084.SH,600087.SH"
2023-06-21,30,0.015137772612256706,0.5666666666666667,0.0006799999999999999,0.014457772612256706,"000008.SZ,000015.SZ,000019.SZ,000029.SZ,000037.SZ,000039.SZ,000047.SZ,000049.SZ,000051.SZ,000056.SZ,000060.SZ,000067.SZ,000069.SZ,000071.SZ,000073.SZ,600000.SH,600001.SH,600006.SH,600010.SH,600019.SH,600022.SH,600039.SH,600041.SH,600043.SH,600053.SH,600056.SH,600058.SH,600065.SH,600069.SH,600084.SH"
2023-06-22,30,0.011984160544238969,0.6333333333333333,0.0007599999999999999,0.011224160544238969,"000001.SZ,000008.SZ,000010.SZ,000012.SZ,000015.SZ,000019.SZ,000020.SZ,000021.SZ,000028.SZ,000044.SZ,000058.SZ,000060.SZ,000062.SZ,000069.SZ,000070.SZ,000073.SZ,000077.SZ,000085.SZ,000087.SZ,600002.SH,600003.SH,600010.SH,600022.SH,600027.SH,600028.SH,600053.SH,600056.SH,600065.SH,600073.SH,600086.SH"
2023-06-23,30,0.02274213788189331,0.6333333333333333,0.0007599999999999999,0.02198213788189331,"000005.SZ,000008.SZ,000012.SZ,000032.SZ,000037.SZ,000044.SZ,000045.SZ,000053.SZ,000062.SZ,000068.SZ,000069.SZ,000073.SZ,000075.SZ,000076.SZ,000078.SZ,000080.SZ,600002.SH,600003.SH,600007.SH,600010.SH,600017.SH,600022.SH,600032.SH,600036.SH,600039.SH,600041.SH,600058.SH,600065.SH,600067.SH,600081.SH"
2023-06-26,30,0.022032045410467112,0.7333333333333334,0.00088,0.021152045410467113,"000008.SZ,000010.SZ,000012.SZ,000015.SZ,000022.SZ,000027.SZ,000029.SZ,000037.SZ,000046.SZ,000051.SZ,000060.SZ,000061.SZ,000062.SZ,000065.SZ,000077.SZ,000080.SZ,000085.SZ,600003.SH,600006.SH,600019.SH,600035.SH,600039.SH,600043.SH,600057.SH,600062.SH,600065.SH,600077.SH,600080.SH,600086.SH,600087.SH"
2023-06-27,30,-0.004642839676806154,0.7,0.0008399999999999998,-0.005482839676806153,"000001.SZ,000009.SZ,000015.SZ,000018.SZ,000024.SZ,000029.SZ,000042.SZ,000049.SZ,000061.SZ,000062.SZ,000063.SZ,000065.SZ,000067.SZ,000068.SZ,000073.SZ,000077.SZ,000080.SZ,000087.SZ,600018.SH,600019.SH,600020.SH,600022.SH,600025.SH,600032.SH,600063.SH,600066.SH,600070.SH,600076.SH,600080.SH,600081.SH"
2023-06-28,30,-0.008115485681791542,0.6333333333333333,0.0007599999999999999,-0.008875485681791542,"000001.SZ,000012.SZ,000015.SZ,000019.SZ,000020.SZ,000043.SZ,000053.SZ,000059.SZ,000062.SZ,000073.SZ,000076.SZ,000085.SZ,000088.SZ,600001.SH,600003.SH,600005.SH,600006.SH,600010.SH,600018.SH,600019.SH,600020.SH,600022.SH,600023.SH,600056.SH,600058.SH,600063.SH,600065.SH,600066.SH,600073.SH,600080.SH"
2023-06-29,30,-0.0038339230897473007,0.6666666666666667,0.0008,-0.004633923089747301,"000004.SZ,000014.SZ,000015.SZ,000039.SZ,000051.SZ,000059.SZ,000061.SZ,000062.SZ,000065.SZ,000073.SZ,000080.SZ,000082.SZ,000087.SZ,600000.SH,600003.SH,600010.SH,600015.SH,600017.SH,600020.SH,600025.SH,600028.SH,600034.SH,600053.SH,600058.SH,600064.SH,600065.SH,600067.SH,600069.SH,600073.SH,600086.SH"
2023-06-30,30,0.014535338213131417,0.6666666666666667,0.0008,0.013735338213131417,"000001.SZ,000005.SZ,000006.SZ,000029.SZ,000032.SZ,000037.SZ,000038.SZ,000046.SZ,000048.SZ,000049.SZ,000051.SZ,000062.SZ,000063.SZ,000065.SZ,000069.SZ,000074.SZ,000080.SZ,000083.SZ,600017.SH,600018.SH,600020.SH,600022.SH,600028.SH,600034.SH,600038.SH,600040.SH,600058.SH,600065.SH,600081.SH,600082.SH"
2023-07-03,30,0.028567020770236057,0.7,0.0008399999999999998,0.027727020770236057,"000029.SZ,000044.SZ,000051.SZ,000052.SZ,000062.SZ,000065.SZ,000067.SZ,000073.SZ,000082.SZ,000085.SZ,600001.SH,600003.SH,600007.SH,600017.SH,600018.SH,600020.SH,600022.SH,600024.SH,600025.SH,600033.SH,600050.SH,600053.SH,600057.SH,600059.SH,600063.SH,600073.SH,600077.SH,600082.SH,600087.SH,600089.SH"
2023-07-04,30,-0.004610367067733601,0.7666666666666666,0.0009199999999999999,-0.0055303670677336,"000005.SZ,000031.SZ,000036.SZ,000042.SZ,000051.SZ,000057.SZ,000060.SZ,000062.SZ,000063.SZ,000069.SZ,000073.SZ,000075.SZ,000077.SZ,000080.SZ,000083.SZ,600000.SH,600013.SH,600015.SH,600020.SH,600029.SH,600032.SH,600033.SH,600034.SH,600035.SH,600036.SH,600037.SH,600044.SH,600053.SH,600071.SH,600082.SH"
2023-07-05,30,0.013326495240237546,0.7,0.0008399999999999998,0.012486495240237545,"000003.SZ,000013.SZ,000014.SZ,000024.SZ,000029.SZ,000032.SZ,000051.SZ,000061.SZ,000063.SZ,000073.SZ,000081.SZ,000083.SZ,600003.SH,600015.SH,600018.SH,600019.SH,600020.SH,600032.SH,600033.SH,600038.SH,600039.SH,600047.SH,600048.SH,600056.SH,600064.SH,600066.SH,600069.SH,600081.SH,600082.SH,600084.SH"
2023-07-06,30,0.01389782800517813,0.7333333333333334,0.00088,0.01301782800517813,"000006.SZ,000009.SZ,000014.SZ,000018.SZ,000021.SZ,000029.SZ,000032.SZ,000034.SZ,000045.SZ,000063.SZ,000065.SZ,000072.SZ,000080.SZ,000081.SZ,000088.SZ,600001.SH,600013.SH,600015.SH,600020.SH,600025.SH,600027.SH,600028.SH,600029.SH,600039.SH,600044.SH,600058.SH,600072.SH,600077.SH,600086.SH,600089.SH"
2023-07-07,30,0.02690703456379063,0.7,0.0008399999999999998,0.026067034563790628,"000001.SZ,000003.SZ,000005.SZ,000018.SZ,000037.SZ,000042.SZ,000045.SZ,000062.SZ,000064.SZ,000067.SZ,000080.SZ,000087.SZ,000088.SZ,600000.SH,600001.SH,600013.SH,600015.SH,600018.SH,600020.SH,600023.SH,600031.SH,600036.SH,600038.SH,600056.SH,600058.SH,600063.SH,600065.SH,600066.SH,600076.SH,600085.SH"
2023-07-10,30,0.0024119714426819113,0.6,0.0007199999999999999,0.0016919714426819113,"000001.SZ,000007.SZ,000008.SZ,000013.SZ,000032.SZ,000034.SZ,000038.SZ,000042.SZ,000045.SZ,000051.SZ,000060.SZ,000080.SZ,000085.SZ,600009.SH,600015.SH,600018.SH,600020.SH,600027.SH,600028.SH,600033.SH,600035.SH,600037.SH,600038.SH,600045.SH,600058.SH,600063.SH,600065.SH,600073.SH,600076.SH,600082.SH"
2023-07-11,30,-0.0020122558686292164,0.5333333333333333,0.00064,-0.0026522558686292164,"000001.SZ,000021.SZ,000037.SZ,000038.SZ,000042.SZ,000060.SZ,000062.SZ,000069.SZ,000073.SZ,000077.SZ,000080.SZ,000085.SZ,600001.SH,600013.SH,600015.SH,600019.SH,600023.SH,600025.SH,600030.SH,600033.SH,600035.SH,600037.SH,600041.SH,600048.SH,600058.SH,600063.SH,600072.SH,600073.SH,600082.SH,600087.SH"
